Date,SpC
NA,241.3
NA,244.5
NA,247.1
NA,248.8
NA,251.2
NA,252.2
NA,254.4
NA,255.6
NA,255.9
NA,255.9
NA,254.7
NA,253.6
NA,253.7
NA,254.1
NA,253.9
NA,254.3
NA,253.6
NA,252.6
NA,250.8
NA,249.3
NA,247.5
NA,245.5
NA,243.4
NA,242.5
NA,243
NA,246
NA,249.8
NA,253.7
NA,258.7
NA,263.6
NA,267.3
NA,269.7
NA,270.8
NA,270
NA,268.9
NA,267.8
NA,267.8
NA,268
NA,268.5
NA,268.8
NA,268.6
NA,268.5
NA,266.4
NA,264.8
NA,264.3
NA,262.2
NA,260.2
NA,258
NA,260.8
NA,255.9
NA,257
NA,260.4
NA,265.5
NA,271
NA,275.8
NA,280
NA,282
NA,282
NA,281.2
NA,280.4
NA,280.2
NA,280.6
NA,280.3
NA,280.5
NA,280.1
NA,280.1
NA,279.9
NA,279.7
NA,289.2
NA,277.4
NA,276
NA,274.8
NA,272.9
NA,272.8
NA,273.1
NA,275
NA,276.6
NA,281.5
NA,284.7
NA,287.1
NA,286.8
NA,278.8
NA,267.3
NA,226.8
NA,174.5
NA,175.4
NA,180.4
NA,223.2
NA,270.9
NA,281.9
NA,293.4
NA,294.9
NA,294.4
NA,293.7
NA,293.3
NA,293.2
NA,293.6
NA,295.7
NA,297.7
NA,299.5
NA,304.4
NA,307.3
NA,307.1
NA,295.5
NA,289.9
NA,260.8
NA,167.5
NA,94.4
NA,85.2
NA,77.9
NA,146.7
NA,149.9
NA,156
NA,209.2
NA,256.5
NA,280.7
NA,297.5
NA,304.3
NA,305.9
NA,307
NA,307.5
NA,307.6
NA,310
NA,311
NA,313.3
NA,293.3
NA,184.8
NA,134.7
NA,117.6
NA,108.9
NA,102.2
NA,100.8
NA,100.7
NA,99.2
NA,97.8
NA,97.5
NA,98.9
NA,101.5
NA,104.4
NA,106.5
NA,110.9
NA,115.3
NA,117.5
NA,118.1
NA,124.6
NA,126.9
NA,128.3
NA,121
NA,125.2
NA,132.9
NA,139.2
NA,141.1
NA,142.1
NA,141.3
NA,139.2
NA,137.1
NA,136.9
NA,136.4
NA,135.9
NA,138.6
NA,139
NA,141.2
NA,142.5
NA,142.7
NA,144.1
NA,147
NA,150.3
NA,158.2
NA,156.5
NA,163.8
NA,167.7
NA,171.8
NA,189.2
NA,185.4
NA,182.8
NA,187.1
NA,188.8
NA,187.9
NA,183.6
NA,181.8
NA,181.4
NA,182.9
NA,182.1
NA,180.2
NA,178.8
NA,179.5
NA,180.8
NA,181.9
NA,180.3
NA,180.5
NA,181.9
NA,188
NA,196.9
NA,210
NA,228.4
NA,243.1
NA,252.9
NA,266.7
NA,261.6
NA,259.1
NA,68
NA,71.9
NA,69
NA,66.8
NA,64.8
NA,64.3
NA,64.7
NA,67.6
NA,81.1
NA,88.7
NA,96.4
NA,103.1
NA,158.8
NA,204.7
NA,229.6
NA,235.8
NA,285
NA,247.6
NA,224.3
NA,145.2
NA,121.7
NA,111.4
NA,111.9
NA,115.4
NA,117.7
NA,123
NA,123.8
NA,123.3
NA,123.1
NA,123.8
NA,126.2
NA,125.7
NA,125.5
NA,125.7
NA,127.1
NA,130.1
NA,129.8
NA,130.8
NA,131.3
NA,134
NA,136.7
NA,137
NA,145.5
NA,157.3
NA,173.9
NA,158.9
NA,154.4
NA,157.1
NA,161.2
NA,163.3
NA,162.3
NA,160
NA,158.6
NA,153.1
NA,154.6
NA,157.4
NA,160.3
NA,160.2
NA,153.9
NA,151.2
NA,158.5
NA,165.4
NA,166.4
NA,172
NA,181.4
NA,186.5
NA,192.8
NA,203.3
NA,196.2
NA,94.5
NA,104.2
NA,105.3
NA,113.7
NA,125.3
NA,134.5
NA,107.1
NA,50.7
NA,50.5
NA,126.6
NA,95
NA,103.2
NA,307.2
NA,304.8
NA,299.5
NA,295.3
NA,297.5
NA,304.8
NA,315.8
NA,326.3
NA,329.9
NA,331.3
NA,331.7
NA,332.6
NA,334.1
NA,338.4
NA,344.2
NA,347.1
NA,348.8
NA,284.4
NA,288.6
NA,309.6
NA,322.9
NA,332
NA,331.6
NA,339.2
NA,339
NA,343.5
NA,351
NA,356.2
NA,358.6
NA,358.5
NA,357.8
NA,356.9
NA,356.4
NA,355.8
NA,355.6
NA,356.5
NA,356.7
NA,360.3
NA,361.5
NA,365
NA,368.4
NA,369.9
NA,369.2
NA,368.7
NA,367
NA,365.2
NA,363.5
NA,360.3
NA,359.3
NA,364.8
NA,364.5
NA,365.2
NA,363.2
NA,362.7
NA,361.8
NA,360.5
NA,360.1
NA,359.7
NA,359.1
NA,358.8
NA,360.3
NA,361.9
NA,363.1
NA,363.9
NA,364.7
NA,366.2
NA,364.7
NA,361.7
NA,357.1
NA,352.9
NA,348.4
NA,336.8
NA,334.9
NA,335.2
NA,335.5
NA,341.4
NA,346.8
NA,350.3
NA,352.5
NA,353.7
NA,354.4
NA,354.2
NA,355
NA,356.7
NA,361.2
NA,365
2023-09-29T19:11:09Z,371.1
2023-09-29T20:28:41Z,372.8
2023-09-29T21:46:13Z,375.1
2023-09-29T23:03:45Z,377.5
2023-09-30T00:21:17Z,378.6
2023-09-30T01:38:49Z,378.1
2023-09-30T02:56:21Z,377.4
2023-09-30T04:13:53Z,376.2
2023-09-30T05:31:25Z,374.8
2023-09-30T06:48:57Z,373
2023-09-30T08:06:29Z,371.8
2023-09-30T09:24:01Z,370.4
2023-09-30T10:41:33Z,369.2
2023-09-30T11:59:05Z,367.9
2023-09-30T13:16:37Z,366.7
2023-09-30T14:34:09Z,366.1
2023-09-30T15:51:41Z,365.8
2023-09-30T17:09:13Z,365
2023-09-30T18:26:45Z,364.2
2023-09-30T19:44:17Z,364
2023-09-30T21:01:49Z,363.8
2023-09-30T22:19:21Z,365.8
2023-09-30T23:36:53Z,367.3
2023-10-01T00:54:25Z,370.4
2023-10-01T02:11:57Z,373.1
2023-10-01T03:29:29Z,375.8
2023-10-01T04:47:01Z,378
2023-10-01T06:04:33Z,378.9
2023-10-01T07:22:05Z,379
2023-10-01T08:39:37Z,378.2
2023-10-01T09:57:09Z,376.8
2023-10-01T11:14:41Z,375.5
2023-10-01T12:32:13Z,374.2
2023-10-01T13:49:45Z,372.6
2023-10-01T15:07:17Z,371.4
2023-10-01T16:24:49Z,370
2023-10-01T17:42:21Z,369
2023-10-01T18:59:53Z,368.8
2023-10-01T20:17:25Z,368.9
2023-10-01T21:34:57Z,367.7
2023-10-01T22:52:29Z,366.5
2023-10-02T00:10:01Z,365.3
2023-10-02T01:27:33Z,364.9
2023-10-02T02:45:05Z,364.4
2023-10-02T04:02:37Z,364.5
2023-10-02T05:20:09Z,366.8
2023-10-02T06:37:41Z,369.7
2023-10-02T07:55:13Z,371.9
2023-10-02T09:12:45Z,383.6
2023-10-02T10:30:17Z,376.7
2023-10-02T11:47:49Z,376.7
2023-10-02T13:05:21Z,376.9
2023-10-02T14:22:53Z,376.8
2023-10-02T15:40:25Z,374.8
2023-10-02T16:57:57Z,373.5
2023-10-02T18:15:29Z,371.6
2023-10-02T19:33:01Z,368.5
2023-10-02T20:50:33Z,368
2023-10-02T22:08:05Z,367.3
2023-10-02T23:25:37Z,364.7
2023-10-03T00:43:09Z,363.1
2023-10-03T02:00:41Z,360
2023-10-03T03:18:13Z,359.7
2023-10-03T04:35:45Z,359.9
2023-10-03T05:53:17Z,358.6
2023-10-03T07:10:49Z,357.8
2023-10-03T08:28:21Z,356.7
2023-10-03T09:45:53Z,357.4
2023-10-03T11:03:25Z,357.9
2023-10-03T12:20:57Z,360
2023-10-03T13:38:29Z,361.8
2023-10-03T14:56:01Z,363.9
2023-10-03T16:13:33Z,367.2
2023-10-03T17:31:05Z,371.3
2023-10-03T18:48:37Z,373.8
2023-10-03T20:06:09Z,374.3
2023-10-03T21:23:41Z,374
2023-10-03T22:41:13Z,373.2
2023-10-03T23:58:45Z,370.9
2023-10-04T01:16:17Z,369.8
2023-10-04T02:33:49Z,367.6
2023-10-04T03:51:21Z,365.7
2023-10-04T05:08:53Z,364.8
2023-10-04T06:26:25Z,365.2
2023-10-04T07:43:57Z,363.7
2023-10-04T09:01:29Z,360.9
2023-10-04T10:19:01Z,359.7
2023-10-04T11:36:33Z,358.2
2023-10-04T12:54:05Z,355.9
2023-10-04T14:11:37Z,354.6
2023-10-04T15:29:09Z,353.2
2023-10-04T16:46:41Z,351.6
2023-10-04T18:04:13Z,352.7
2023-10-04T19:21:45Z,354.1
2023-10-04T20:39:17Z,359.4
2023-10-04T21:56:49Z,363.2
2023-10-04T23:14:21Z,364.5
2023-10-05T00:31:53Z,364.7
2023-10-05T01:49:25Z,363.2
2023-10-05T03:06:57Z,367.4
2023-10-05T04:24:29Z,367
2023-10-05T05:42:01Z,365.7
2023-10-05T06:59:33Z,364.8
2023-10-05T08:17:05Z,363.7
2023-10-05T09:34:37Z,362.7
2023-10-05T10:52:09Z,361.8
2023-10-05T12:09:41Z,360.8
2023-10-05T13:27:13Z,359.3
2023-10-05T14:44:45Z,361.2
2023-10-05T16:02:17Z,361.5
2023-10-05T17:19:49Z,357.4
2023-10-05T18:37:21Z,356.4
2023-10-05T19:54:53Z,358.1
2023-10-05T21:12:25Z,355.8
2023-10-05T22:29:57Z,354.1
2023-10-05T23:47:29Z,354.5
2023-10-06T01:05:01Z,355.9
2023-10-06T02:22:33Z,359.3
2023-10-06T03:40:05Z,363.2
2023-10-06T04:57:37Z,365.5
2023-10-06T06:15:09Z,365.2
2023-10-06T07:32:41Z,367
2023-10-06T08:50:13Z,368.1
2023-10-06T10:07:45Z,368.6
2023-10-06T11:25:17Z,366.4
2023-10-06T12:42:49Z,366.6
2023-10-06T14:00:21Z,364.9
2023-10-06T15:17:53Z,364.5
2023-10-06T16:35:25Z,362.9
2023-10-06T17:52:57Z,361.4
2023-10-06T19:10:29Z,361.3
2023-10-06T20:28:01Z,361
2023-10-06T21:45:33Z,360.8
2023-10-06T23:03:05Z,360.5
2023-10-07T00:20:37Z,360
2023-10-07T01:38:09Z,359.4
2023-10-07T02:55:41Z,360.5
2023-10-07T04:13:13Z,360.7
2023-10-07T05:30:45Z,361.8
2023-10-07T06:48:17Z,361.3
2023-10-07T08:05:49Z,363.1
2023-10-07T09:23:21Z,365.4
2023-10-07T10:40:53Z,367.2
2023-10-07T11:58:25Z,369
2023-10-07T13:15:57Z,371.6
2023-10-07T14:33:29Z,371.5
2023-10-07T15:51:01Z,371.9
2023-10-07T17:08:33Z,373.5
2023-10-07T18:26:05Z,373.4
2023-10-07T19:43:37Z,370.6
2023-10-07T21:01:09Z,369.8
2023-10-07T22:18:41Z,368.4
2023-10-07T23:36:13Z,365.9
2023-10-08T00:53:45Z,364.2
2023-10-08T02:11:17Z,362.4
2023-10-08T03:28:49Z,361.4
2023-10-08T04:46:21Z,360.9
2023-10-08T06:03:53Z,360.6
2023-10-08T07:21:25Z,360.8
2023-10-08T08:38:57Z,361.7
2023-10-08T09:56:29Z,362.6
2023-10-08T11:14:01Z,363.1
2023-10-08T12:31:33Z,363.8
2023-10-08T13:49:05Z,362.5
2023-10-08T15:06:37Z,362.6
2023-10-08T16:24:09Z,363.5
2023-10-08T17:41:41Z,366.1
2023-10-08T18:59:13Z,369.5
2023-10-08T20:16:45Z,370.9
2023-10-08T21:34:17Z,372.4
2023-10-08T22:51:49Z,371.5
2023-10-09T00:09:21Z,370.4
2023-10-09T01:26:53Z,369.9
2023-10-09T02:44:25Z,367.5
2023-10-09T04:01:57Z,366.5
2023-10-09T05:19:29Z,364.3
2023-10-09T06:37:01Z,364.4
2023-10-09T07:54:33Z,363.3
2023-10-09T09:12:05Z,360.9
2023-10-09T10:29:37Z,360.9
2023-10-09T11:47:09Z,362.6
2023-10-09T13:04:41Z,362.4
2023-10-09T14:22:13Z,362
2023-10-09T15:39:45Z,361.8
2023-10-09T16:57:17Z,361
2023-10-09T18:14:49Z,360.8
2023-10-09T19:32:21Z,358.6
2023-10-09T20:49:53Z,359.1
2023-10-09T22:07:25Z,360.5
2023-10-09T23:24:57Z,362.2
2023-10-10T00:42:29Z,363.9
2023-10-10T02:00:01Z,365.2
2023-10-10T03:17:33Z,368
2023-10-10T04:35:05Z,367.7
2023-10-10T05:52:37Z,368.3
2023-10-10T07:10:09Z,366.6
2023-10-10T08:27:41Z,363.9
2023-10-10T09:45:13Z,358.6
2023-10-10T11:02:45Z,356.7
2023-10-10T12:20:17Z,354
2023-10-10T13:37:49Z,349.2
2023-10-10T14:55:21Z,345.1
2023-10-10T16:12:53Z,341.4
2023-10-10T17:30:25Z,338.3
2023-10-10T18:47:57Z,331.7
2023-10-10T20:05:29Z,325.2
2023-10-10T21:23:01Z,319.5
2023-10-10T22:40:33Z,320.3
2023-10-10T23:58:05Z,314.6
2023-10-11T01:15:37Z,314.1
2023-10-11T02:33:09Z,311.5
2023-10-11T03:50:41Z,308.4
2023-10-11T05:08:13Z,308.7
2023-10-11T06:25:45Z,313.1
2023-10-11T07:43:17Z,315.8
2023-10-11T09:00:49Z,312.4
2023-10-11T10:18:21Z,298.3
2023-10-11T11:35:53Z,280.4
2023-10-11T12:53:25Z,230.7
2023-10-11T14:10:57Z,173.1
2023-10-11T15:28:29Z,83
2023-10-11T16:46:01Z,63.4
2023-10-11T18:03:33Z,61.4
2023-10-11T19:21:05Z,63.1
2023-10-11T20:38:37Z,65.3
2023-10-11T21:56:09Z,67.9
2023-10-11T23:13:41Z,70.1
2023-10-12T00:31:13Z,73
2023-10-12T01:48:45Z,73.2
2023-10-12T03:06:17Z,81.4
2023-10-12T04:23:49Z,207.9
2023-10-12T05:41:21Z,214.6
2023-10-12T06:58:53Z,225.4
2023-10-12T08:16:25Z,272.5
2023-10-12T09:33:57Z,262.2
2023-10-12T10:51:29Z,253.6
2023-10-12T12:09:01Z,259.8
2023-10-12T13:26:33Z,267.4
2023-10-12T14:44:05Z,268.6
2023-10-12T16:01:37Z,246.8
2023-10-12T17:19:09Z,202.2
2023-10-12T18:36:41Z,116.7
2023-10-12T19:54:13Z,69.6
2023-10-12T21:11:45Z,62.4
2023-10-12T22:29:17Z,56.8
2023-10-12T23:46:49Z,52.6
2023-10-13T01:04:21Z,52.6
2023-10-13T02:21:53Z,56.7
2023-10-13T03:39:25Z,60.7
2023-10-13T04:56:57Z,61.1
2023-10-13T06:14:29Z,62
2023-10-13T07:32:01Z,62.8
2023-10-13T08:49:33Z,66.5
2023-10-13T10:07:05Z,69.1
2023-10-13T11:24:37Z,95.6
2023-10-13T12:42:09Z,150.4
2023-10-13T13:59:41Z,142.8
2023-10-13T15:17:13Z,166.2
2023-10-13T16:34:45Z,173.2
2023-10-13T17:52:17Z,198.2
2023-10-13T19:09:49Z,226.4
2023-10-13T20:27:21Z,249.9
2023-10-13T21:44:53Z,249.7
2023-10-13T23:02:25Z,196.6
2023-10-14T00:19:57Z,106.6
2023-10-14T01:37:29Z,65.2
2023-10-14T02:55:01Z,57.5
2023-10-14T04:12:33Z,50.9
2023-10-14T10:40:13Z,51
2023-10-14T11:57:45Z,52.8
2023-10-14T13:15:17Z,53.9
2023-10-14T14:32:49Z,55.5
2023-10-14T15:50:21Z,57.5
2023-10-14T17:07:53Z,57.9
2023-10-14T18:25:25Z,58.6
2023-10-14T19:42:57Z,60.3
2023-10-14T21:00:29Z,60.6
2023-10-14T22:18:01Z,62.7
2023-10-14T23:35:33Z,75.9
2023-10-15T00:53:05Z,109.3
2023-10-15T02:10:37Z,176.7
2023-10-15T03:28:09Z,210.8
2023-10-15T04:45:41Z,222.8
2023-10-15T06:03:13Z,228.5
2023-10-15T07:20:45Z,233.3
2023-10-15T08:38:17Z,192.8
2023-10-15T09:55:49Z,160
2023-10-15T11:13:21Z,136.8
2023-10-15T12:30:53Z,127
2023-10-15T13:48:25Z,111.3
2023-10-15T15:05:57Z,116.5
2023-10-15T16:23:29Z,148.7
2023-10-15T17:41:01Z,339.2
2023-10-15T18:58:33Z,338.2
2023-10-15T20:16:05Z,342.7
2023-10-15T21:33:37Z,262.6
2023-10-15T22:51:09Z,315.8
2023-10-16T00:08:41Z,303
2023-10-16T01:26:13Z,184.3
2023-10-16T02:43:45Z,156.8
2023-10-16T04:01:17Z,219.7
2023-10-16T05:18:49Z,154.7
2023-10-16T06:36:21Z,147.3
2023-10-16T07:53:53Z,158.7
2023-10-16T09:11:25Z,174.7
2023-10-16T10:28:57Z,187.3
2023-10-16T11:46:29Z,189.6
2023-10-16T13:04:01Z,190.6
2023-10-16T14:21:33Z,193.5
2023-10-16T15:39:05Z,190.3
2023-10-16T16:56:37Z,190.4
2023-10-16T18:14:09Z,188
2023-10-16T19:31:41Z,181.3
2023-10-16T20:49:13Z,167.1
2023-10-16T22:06:45Z,154.9
2023-10-16T23:24:17Z,148.2
2023-10-17T00:41:49Z,146.9
2023-10-17T01:59:21Z,146.6
2023-10-17T03:16:53Z,147.1
2023-10-17T04:34:25Z,147.7
2023-10-17T05:51:57Z,148.5
2023-10-17T07:09:29Z,149.2
2023-10-17T08:27:01Z,149.8
2023-10-17T09:44:33Z,150.2
2023-10-17T11:02:05Z,150.7
2023-10-17T12:19:37Z,152.2
2023-10-17T13:37:09Z,150.4
2023-10-17T14:54:41Z,151
2023-10-17T16:12:13Z,151
2023-10-17T17:29:45Z,151.3
2023-10-17T18:47:17Z,154.2
2023-10-17T20:04:49Z,152.1
2023-10-17T21:22:21Z,152.6
2023-10-17T22:39:53Z,152.9
2023-10-17T23:57:25Z,157.8
2023-10-18T01:14:57Z,157.5
2023-10-18T02:32:29Z,154
2023-10-18T03:50:01Z,153.8
2023-10-18T05:07:33Z,153.9
2023-10-18T06:25:05Z,154
2023-10-18T07:42:37Z,154
2023-10-18T09:00:09Z,154.3
2023-10-18T10:17:41Z,154.5
2023-10-18T11:35:13Z,154.9
2023-10-18T12:52:45Z,155.2
2023-10-18T14:10:17Z,155.4
2023-10-18T15:27:49Z,156
2023-10-18T16:45:21Z,156
2023-10-18T18:02:53Z,156.3
2023-10-18T19:20:25Z,156.6
2023-10-18T20:37:57Z,156.5
2023-10-18T21:55:29Z,156.7
2023-10-18T23:13:01Z,158
2023-10-19T00:30:33Z,159.7
2023-10-19T01:48:05Z,157.2
2023-10-19T03:05:37Z,157.4
2023-10-19T04:23:09Z,157.8
2023-10-19T05:40:41Z,157.7
2023-10-19T06:58:13Z,158.1
2023-10-19T08:15:45Z,158.5
2023-10-19T09:33:17Z,158.7
2023-10-19T10:50:49Z,158.7
2023-10-19T12:08:21Z,158.7
2023-10-19T13:25:53Z,158.6
2023-10-19T14:43:25Z,158.1
2023-10-19T16:00:57Z,159.9
2023-10-19T17:18:29Z,157.4
2023-10-19T18:36:01Z,157.6
2023-10-19T19:53:33Z,158.1
2023-10-19T21:11:05Z,158.9
2023-10-19T22:28:37Z,159.7
2023-10-19T23:46:09Z,159.9
2023-10-20T01:03:41Z,160
2023-10-20T02:21:13Z,160
2023-10-20T03:38:45Z,157.7
2023-10-20T04:56:17Z,156.5
2023-10-20T06:13:49Z,156
2023-10-20T07:31:21Z,155.1
2023-10-20T08:48:53Z,155.7
2023-10-20T10:06:25Z,156.3
2023-10-20T11:23:57Z,158.9
2023-10-20T12:41:29Z,158
2023-10-20T13:59:01Z,158.1
2023-10-20T15:16:33Z,158.1
2023-10-20T16:34:05Z,158.2
2023-10-20T17:51:37Z,158.1
2023-10-20T19:09:09Z,157.7
2023-10-20T20:26:41Z,157.2
2023-10-20T21:44:13Z,156.8
2023-10-20T23:01:45Z,156.5
2023-10-21T00:19:17Z,156
2023-10-21T01:36:49Z,155.8
2023-10-21T02:54:21Z,156
2023-10-21T04:11:53Z,156.2
2023-10-21T05:29:25Z,156.4
2023-10-21T06:46:57Z,156.9
2023-10-21T08:04:29Z,157.1
2023-10-21T09:22:01Z,158.6
2023-10-21T10:39:33Z,157.5
2023-10-21T11:57:05Z,158
2023-10-21T13:14:37Z,158.3
2023-10-21T14:32:09Z,159.5
2023-10-21T15:49:41Z,159.9
2023-10-21T17:07:13Z,160.9
2023-10-21T18:24:45Z,162
2023-10-21T19:42:17Z,162.6
2023-10-21T20:59:49Z,163.3
2023-10-21T22:17:21Z,164.2
2023-10-21T23:34:53Z,164
2023-10-22T00:52:25Z,164.2
2023-10-22T02:09:57Z,163.7
2023-10-22T03:27:29Z,163.4
2023-10-22T04:45:01Z,162.9
2023-10-22T06:02:33Z,162.9
2023-10-22T07:20:05Z,162.4
2023-10-22T08:37:37Z,162
2023-10-22T09:55:09Z,161.1
2023-10-22T11:12:41Z,161.1
2023-10-22T12:30:13Z,161.1
2023-10-22T13:47:45Z,161
2023-10-22T15:05:17Z,160.4
2023-10-22T16:22:49Z,160
2023-10-22T17:40:21Z,160.1
2023-10-22T18:57:53Z,160
2023-10-22T20:15:25Z,160.1
2023-10-22T21:32:57Z,160.6
2023-10-22T22:50:29Z,162.3
2023-10-23T00:08:01Z,164.6
2023-10-23T01:25:33Z,167.4
2023-10-23T02:43:05Z,169.3
2023-10-23T04:00:37Z,170.5
2023-10-23T05:18:09Z,171.6
2023-10-23T06:35:41Z,172.8
2023-10-23T07:53:13Z,174.3
2023-10-23T09:10:45Z,174.6
2023-10-23T10:28:17Z,175.6
2023-10-23T11:45:49Z,174
2023-10-23T13:03:21Z,173.6
2023-10-23T14:20:53Z,173
2023-10-23T15:38:25Z,172.1
2023-10-23T16:55:57Z,171.3
2023-10-23T18:13:29Z,171.8
2023-10-23T19:31:01Z,170.1
2023-10-23T20:48:33Z,169.9
2023-10-23T22:06:05Z,170.1
2023-10-23T23:23:37Z,170.6
2023-10-24T00:41:09Z,171
2023-10-24T01:58:41Z,171.1
2023-10-24T03:16:13Z,171.7
2023-10-24T04:33:45Z,173.6
2023-10-24T05:51:17Z,176.3
2023-10-24T07:08:49Z,179
2023-10-24T08:26:21Z,182.3
2023-10-24T09:43:53Z,184.4
2023-10-24T11:01:25Z,186.2
2023-10-24T12:18:57Z,187.5
2023-10-24T13:36:29Z,188.4
2023-10-24T14:54:01Z,188.8
2023-10-24T16:11:33Z,188.9
2023-10-24T17:29:05Z,189.2
2023-10-24T18:46:37Z,189
2023-10-24T20:04:09Z,188.7
2023-10-24T21:21:41Z,188.2
2023-10-24T22:39:13Z,187.3
2023-10-24T23:56:45Z,186.4
2023-10-25T01:14:17Z,185.6
2023-10-25T02:31:49Z,184.7
2023-10-25T03:49:21Z,183.8
2023-10-25T05:06:53Z,183.2
2023-10-25T06:24:25Z,183.3
2023-10-25T07:41:57Z,184.4
2023-10-25T08:59:29Z,185.4
2023-10-25T10:17:01Z,187.2
2023-10-25T11:34:33Z,190.3
2023-10-25T12:52:05Z,193.6
2023-10-25T14:09:37Z,200.3
2023-10-25T15:27:09Z,199.7
2023-10-25T16:44:41Z,201.8
2023-10-25T18:02:13Z,203.5
2023-10-25T19:19:45Z,204.6
2023-10-25T20:37:17Z,205.9
2023-10-25T21:54:49Z,206.7
2023-10-25T23:12:21Z,206.7
2023-10-26T00:29:53Z,206.8
2023-10-26T01:47:25Z,206.7
2023-10-26T03:04:57Z,207.1
2023-10-26T04:22:29Z,206.3
2023-10-26T05:40:01Z,205.9
2023-10-26T06:57:33Z,205.6
2023-10-26T08:15:05Z,203.4
2023-10-26T09:32:37Z,201.9
2023-10-26T10:50:09Z,200.7
2023-10-26T12:07:41Z,199.6
2023-10-26T13:25:13Z,199.1
2023-10-26T14:42:45Z,199.2
2023-10-26T16:00:17Z,199.9
2023-10-26T17:17:49Z,201.3
2023-10-26T18:35:21Z,204.6
2023-10-26T19:52:53Z,208.7
2023-10-26T21:10:25Z,212.8
2023-10-26T22:27:57Z,215.9
2023-10-26T23:45:29Z,219.9
2023-10-27T01:03:01Z,222.1
2023-10-27T02:20:33Z,223.1
2023-10-27T03:38:05Z,224.2
2023-10-27T04:55:37Z,224.7
2023-10-27T06:13:09Z,224.7
2023-10-27T07:30:41Z,225
2023-10-27T08:48:13Z,225.8
2023-10-27T10:05:45Z,226.5
2023-10-27T11:23:17Z,227.6
2023-10-27T12:40:49Z,231.7
2023-10-27T13:58:21Z,227.7
2023-10-27T15:15:53Z,227.3
2023-10-27T16:33:25Z,226.8
2023-10-27T17:50:57Z,226.1
2023-10-27T19:08:29Z,225.4
2023-10-27T20:26:01Z,224.6
2023-10-27T21:43:33Z,223.9
2023-10-27T23:01:05Z,223.8
2023-10-28T00:18:37Z,224.3
2023-10-28T01:36:09Z,226.4
2023-10-28T02:53:41Z,229.3
2023-10-28T04:11:13Z,232.7
2023-10-28T05:28:45Z,235.9
2023-10-28T06:46:17Z,238.9
2023-10-28T08:03:49Z,240.4
2023-10-28T09:21:21Z,241.5
2023-10-28T10:38:53Z,241.5
2023-10-28T11:56:25Z,242
2023-10-28T13:13:57Z,240.9
2023-10-28T14:31:29Z,239.5
2023-10-28T15:49:01Z,238.1
2023-10-28T17:06:33Z,236.5
2023-10-28T18:24:05Z,235.1
2023-10-28T19:41:37Z,234.1
2023-10-28T20:59:09Z,233.1
2023-10-28T22:16:41Z,234.9
2023-10-28T23:34:13Z,230.3
2023-10-29T00:51:45Z,228.9
2023-10-29T02:09:17Z,227.3
2023-10-29T03:26:49Z,225.5
2023-10-29T04:44:21Z,223.8
2023-10-29T06:01:53Z,222.5
2023-10-29T07:19:25Z,221.7
2023-10-29T08:36:57Z,223.2
2023-10-29T09:54:29Z,225.8
2023-10-29T11:12:01Z,229.8
2023-10-29T12:29:33Z,234.4
2023-10-29T13:47:05Z,239.3
2023-10-29T15:04:37Z,242.8
2023-10-29T16:22:09Z,245.5
2023-10-29T17:39:41Z,247.7
2023-10-29T18:57:13Z,249.3
2023-10-29T20:14:45Z,250.2
2023-10-29T21:32:17Z,250.4
2023-10-29T22:49:49Z,251.4
2023-10-30T00:07:21Z,251.1
2023-10-30T01:24:53Z,251.2
2023-10-30T02:42:25Z,251.1
2023-10-30T03:59:57Z,250.9
2023-10-30T05:17:29Z,250.3
2023-10-30T06:35:01Z,249.5
2023-10-30T07:52:33Z,248.6
2023-10-30T09:10:05Z,247
2023-10-30T10:27:37Z,245.7
2023-10-30T11:45:09Z,244.2
2023-10-30T13:02:41Z,242
2023-10-30T14:20:13Z,242
2023-10-30T15:37:45Z,241.5
2023-10-30T16:55:17Z,242.8
2023-10-30T18:12:49Z,244.8
2023-10-30T19:30:21Z,247.1
2023-10-30T20:47:53Z,250.7
2023-10-30T22:05:25Z,253.3
2023-10-30T23:22:57Z,256.2
2023-10-31T00:40:29Z,258.7
2023-10-31T01:58:01Z,259.3
2023-10-31T03:15:33Z,260.2
2023-10-31T04:33:05Z,261.1
2023-10-31T05:50:37Z,261.9
2023-10-31T07:08:09Z,262.7
2023-10-31T08:25:41Z,263.6
2023-10-31T09:43:13Z,264.4
2023-10-31T11:00:45Z,264.9
2023-10-31T12:18:17Z,265.2
2023-10-31T13:35:49Z,265.1
2023-10-31T14:53:21Z,264.9
2023-10-31T16:10:53Z,264.3
2023-10-31T17:28:25Z,264.1
2023-10-31T18:45:57Z,264
2023-10-31T20:03:29Z,263.6
2023-10-31T21:21:01Z,263.9
2023-10-31T22:38:33Z,264.7
2023-10-31T23:56:05Z,266.9
2023-11-01T01:13:37Z,267.8
2023-11-01T02:31:09Z,269.9
2023-11-01T03:48:41Z,272.3
2023-11-01T05:06:13Z,273.2
2023-11-01T06:23:45Z,272.8
2023-11-01T07:41:17Z,273.1
2023-11-01T08:58:49Z,273.5
2023-11-01T10:16:21Z,273.9
2023-11-01T11:33:53Z,274.3
2023-11-01T12:51:25Z,274
2023-11-01T14:08:57Z,274.2
2023-11-01T15:26:29Z,275.1
2023-11-01T16:44:01Z,276
2023-11-01T18:01:33Z,278.1
2023-11-01T19:19:05Z,279.7
2023-11-01T20:36:37Z,280.3
